state,district,year,season,previous_season,soil_type,temperature,humidity,rainfall,previous_crop,recommended_crop,source
Haryana,Kurukshetra,2015,Rabi,Kharif,Alluvial,14.7,55.7,49.4,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Rabi,Kharif,Alluvial,15.2,59.2,46.3,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Rabi,Kharif,Alluvial,13.8,60.6,48.2,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Kharif,Rabi,Alluvial,29.4,71.7,685.8,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Kharif,Rabi,Alluvial,31.2,76.9,660.5,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Kharif,Rabi,Alluvial,31.0,73.8,795.3,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Kharif,Rabi,Alluvial,29.0,74.2,532.8,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Kharif,Rabi,Alluvial,30.0,80.6,580.9,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Kharif,Rabi,Alluvial,30.3,65.5,641.1,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Summer,Rabi,Alluvial,35.6,38.3,25.3,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Summer,Rabi,Alluvial,33.1,36.6,24.7,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Summer,Rabi,Alluvial,36.2,39.2,36.7,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2015,Summer,Rabi,Alluvial,34.1,36.1,26.9,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Rabi,Kharif,Alluvial,16.4,60.7,43.2,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Rabi,Kharif,Alluvial,13.5,58.9,39.6,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Rabi,Kharif,Alluvial,16.6,60.7,42.4,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Rabi,Kharif,Alluvial,13.1,57.6,37.5,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Rabi,Kharif,Alluvial,15.6,54.6,43.2,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Rabi,Kharif,Alluvial,13.0,53.8,36.1,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Kharif,Rabi,Alluvial,29.7,76.3,390.5,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Kharif,Rabi,Alluvial,29.6,73.0,573.1,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Kharif,Rabi,Alluvial,30.0,71.9,435.4,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Kharif,Rabi,Alluvial,29.7,69.6,646.2,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Kharif,Rabi,Alluvial,30.2,72.0,437.3,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Kharif,Rabi,Alluvial,29.1,76.2,390.7,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Summer,Rabi,Alluvial,34.5,39.4,23.7,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Summer,Rabi,Alluvial,33.6,40.1,21.6,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Summer,Rabi,Alluvial,34.4,38.3,23.6,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2016,Summer,Rabi,Alluvial,33.4,36.6,27.3,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Rabi,Kharif,Alluvial,15.5,56.2,35.8,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Rabi,Kharif,Alluvial,16.0,61.4,40.9,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Rabi,Kharif,Alluvial,14.8,61.3,34.8,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Rabi,Kharif,Alluvial,17.5,57.5,34.9,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Rabi,Kharif,Alluvial,16.3,57.1,42.8,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Rabi,Kharif,Alluvial,15.9,53.9,39.7,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Kharif,Rabi,Alluvial,31.2,75.4,596.5,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Kharif,Rabi,Alluvial,31.0,74.2,517.7,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Kharif,Rabi,Alluvial,30.3,76.2,529.0,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Kharif,Rabi,Alluvial,29.7,77.5,670.1,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Kharif,Rabi,Alluvial,31.3,68.4,469.8,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Kharif,Rabi,Alluvial,29.6,74.1,553.6,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Summer,Rabi,Alluvial,34.5,42.7,14.3,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Summer,Rabi,Alluvial,35.0,38.9,20.5,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Summer,Rabi,Alluvial,34.1,39.9,32.4,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2017,Summer,Rabi,Alluvial,37.6,37.1,30.2,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Rabi,Kharif,Alluvial,15.8,54.6,54.1,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Rabi,Kharif,Alluvial,17.9,56.7,49.8,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Rabi,Kharif,Alluvial,15.9,64.5,33.9,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Rabi,Kharif,Alluvial,15.9,53.7,33.3,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Rabi,Kharif,Alluvial,15.9,56.6,37.0,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Rabi,Kharif,Alluvial,16.9,61.9,47.0,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Kharif,Rabi,Alluvial,29.4,76.1,572.4,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Kharif,Rabi,Alluvial,30.3,76.1,504.0,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Kharif,Rabi,Alluvial,30.3,71.2,613.7,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Kharif,Rabi,Alluvial,32.2,74.5,626.0,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Kharif,Rabi,Alluvial,32.4,75.4,539.1,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Kharif,Rabi,Alluvial,31.5,72.3,590.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Summer,Rabi,Alluvial,35.7,34.7,22.0,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Summer,Rabi,Alluvial,34.4,39.3,25.9,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Summer,Rabi,Alluvial,35.5,41.4,29.1,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2018,Summer,Rabi,Alluvial,34.8,35.5,28.5,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Rabi,Kharif,Alluvial,16.5,58.4,33.3,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Rabi,Kharif,Alluvial,16.9,61.4,38.1,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Rabi,Kharif,Alluvial,17.2,56.8,38.5,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Rabi,Kharif,Alluvial,18.3,56.9,42.0,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Rabi,Kharif,Alluvial,15.9,58.8,42.9,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Rabi,Kharif,Alluvial,15.4,55.9,42.2,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Kharif,Rabi,Alluvial,31.4,78.8,505.6,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Kharif,Rabi,Alluvial,32.9,77.3,622.8,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Kharif,Rabi,Alluvial,32.7,72.9,593.8,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Kharif,Rabi,Alluvial,32.1,77.8,572.3,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Kharif,Rabi,Alluvial,31.0,76.1,455.3,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Kharif,Rabi,Alluvial,33.3,72.6,392.7,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Summer,Rabi,Alluvial,34.8,37.9,24.1,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Summer,Rabi,Alluvial,36.7,38.1,22.5,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Summer,Rabi,Alluvial,36.3,40.9,25.1,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2019,Summer,Rabi,Alluvial,36.7,38.2,23.3,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Rabi,Kharif,Alluvial,16.6,62.6,46.9,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Rabi,Kharif,Alluvial,16.3,61.2,50.6,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Rabi,Kharif,Alluvial,16.1,58.4,49.5,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Rabi,Kharif,Alluvial,16.2,56.2,35.5,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Rabi,Kharif,Alluvial,15.5,57.5,59.3,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Rabi,Kharif,Alluvial,15.9,59.7,44.7,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Kharif,Rabi,Alluvial,30.1,72.3,483.4,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Kharif,Rabi,Alluvial,31.3,76.0,728.2,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Kharif,Rabi,Alluvial,31.1,75.8,418.9,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Kharif,Rabi,Alluvial,32.3,75.1,409.8,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Kharif,Rabi,Alluvial,30.8,72.4,520.4,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Kharif,Rabi,Alluvial,30.9,73.1,687.9,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Summer,Rabi,Alluvial,35.0,39.0,32.3,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Summer,Rabi,Alluvial,35.4,38.5,30.4,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Summer,Rabi,Alluvial,36.8,40.1,26.7,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2020,Summer,Rabi,Alluvial,33.9,36.0,31.7,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Rabi,Kharif,Alluvial,13.8,60.8,42.0,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Rabi,Kharif,Alluvial,16.0,56.6,28.1,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Rabi,Kharif,Alluvial,14.3,54.0,30.4,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Rabi,Kharif,Alluvial,16.2,57.3,39.8,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Rabi,Kharif,Alluvial,16.2,54.9,41.7,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Rabi,Kharif,Alluvial,13.7,58.8,44.3,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Kharif,Rabi,Alluvial,29.1,77.7,493.2,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Kharif,Rabi,Alluvial,29.7,71.1,494.4,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Kharif,Rabi,Alluvial,30.5,74.0,406.9,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Kharif,Rabi,Alluvial,30.8,78.8,545.4,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Kharif,Rabi,Alluvial,31.5,72.9,375.8,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Kharif,Rabi,Alluvial,30.5,73.7,547.8,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Summer,Rabi,Alluvial,33.4,35.6,24.1,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Summer,Rabi,Alluvial,34.8,39.7,23.5,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Summer,Rabi,Alluvial,32.5,46.6,24.0,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2021,Summer,Rabi,Alluvial,37.8,37.7,20.1,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Rabi,Kharif,Alluvial,16.8,58.9,41.9,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Rabi,Kharif,Alluvial,16.3,57.6,49.9,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Rabi,Kharif,Alluvial,17.1,55.2,32.9,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Rabi,Kharif,Alluvial,14.9,56.9,43.7,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Rabi,Kharif,Alluvial,16.1,59.9,42.2,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Rabi,Kharif,Alluvial,17.8,59.5,42.4,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Kharif,Rabi,Alluvial,29.8,76.1,568.7,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Kharif,Rabi,Alluvial,30.5,71.2,615.9,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Kharif,Rabi,Alluvial,30.3,75.5,531.4,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Kharif,Rabi,Alluvial,31.6,71.9,519.5,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Kharif,Rabi,Alluvial,30.3,75.2,569.1,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Kharif,Rabi,Alluvial,31.9,79.9,508.1,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Summer,Rabi,Alluvial,35.3,41.2,28.7,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Summer,Rabi,Alluvial,37.0,42.9,23.1,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Summer,Rabi,Alluvial,36.6,36.5,32.7,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2022,Summer,Rabi,Alluvial,34.3,40.3,24.3,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Rabi,Kharif,Alluvial,15.6,53.6,45.1,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Rabi,Kharif,Alluvial,15.9,54.1,32.8,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Rabi,Kharif,Alluvial,17.5,62.5,42.7,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Rabi,Kharif,Alluvial,16.0,60.4,52.7,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Rabi,Kharif,Alluvial,18.0,59.9,39.7,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Rabi,Kharif,Alluvial,17.1,55.9,46.5,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Kharif,Rabi,Alluvial,32.2,72.1,580.2,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Kharif,Rabi,Alluvial,30.2,71.8,538.5,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Kharif,Rabi,Alluvial,32.7,75.1,819.2,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Kharif,Rabi,Alluvial,32.1,78.2,490.3,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Kharif,Rabi,Alluvial,31.1,71.3,559.3,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Kharif,Rabi,Alluvial,30.9,74.9,659.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Summer,Rabi,Alluvial,35.5,40.1,22.9,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Summer,Rabi,Alluvial,36.3,36.9,30.4,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Summer,Rabi,Alluvial,36.7,34.4,35.8,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2023,Summer,Rabi,Alluvial,35.5,42.7,29.6,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Rabi,Kharif,Alluvial,15.8,58.3,49.3,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Rabi,Kharif,Alluvial,15.3,58.7,55.2,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Rabi,Kharif,Alluvial,15.8,59.6,39.4,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Rabi,Kharif,Alluvial,16.4,55.8,38.4,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Rabi,Kharif,Alluvial,17.4,62.2,50.9,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Rabi,Kharif,Alluvial,16.6,57.0,47.4,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Kharif,Rabi,Alluvial,30.0,72.9,612.4,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Kharif,Rabi,Alluvial,29.9,65.7,619.6,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Kharif,Rabi,Alluvial,29.7,76.0,614.3,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Kharif,Rabi,Alluvial,31.1,75.0,516.1,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Kharif,Rabi,Alluvial,29.4,71.0,554.6,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Kharif,Rabi,Alluvial,29.9,78.0,655.0,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Summer,Rabi,Alluvial,33.0,35.8,31.7,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Summer,Rabi,Alluvial,33.9,38.2,27.8,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Summer,Rabi,Alluvial,34.9,36.6,32.4,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Kurukshetra,2024,Summer,Rabi,Alluvial,36.6,40.2,26.7,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Rabi,Kharif,Alluvial,15.5,55.4,60.2,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Rabi,Kharif,Alluvial,16.9,63.3,61.6,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Rabi,Kharif,Alluvial,15.5,56.5,62.6,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Rabi,Kharif,Alluvial,14.9,62.5,52.6,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Rabi,Kharif,Alluvial,17.2,61.6,83.5,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Rabi,Kharif,Alluvial,15.9,57.2,54.4,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Kharif,Rabi,Alluvial,31.4,72.9,845.9,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Kharif,Rabi,Alluvial,32.1,74.2,639.4,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Kharif,Rabi,Alluvial,30.8,73.5,768.8,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Kharif,Rabi,Alluvial,31.4,77.7,875.4,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Kharif,Rabi,Alluvial,31.5,76.9,979.5,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Kharif,Rabi,Alluvial,31.7,73.4,708.4,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Summer,Rabi,Alluvial,33.8,39.4,32.8,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Summer,Rabi,Alluvial,34.7,35.8,41.9,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Summer,Rabi,Alluvial,35.4,39.9,37.9,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2012,Summer,Rabi,Alluvial,35.9,37.0,38.4,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Rabi,Kharif,Alluvial,16.7,62.0,39.0,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Rabi,Kharif,Alluvial,16.0,59.8,43.2,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Rabi,Kharif,Alluvial,16.4,60.3,53.3,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Rabi,Kharif,Alluvial,17.8,57.5,52.1,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Rabi,Kharif,Alluvial,16.0,57.5,45.6,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Rabi,Kharif,Alluvial,15.4,57.9,34.9,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Kharif,Rabi,Alluvial,30.7,78.0,578.3,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Kharif,Rabi,Alluvial,30.9,80.6,689.0,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Kharif,Rabi,Alluvial,31.0,80.2,549.2,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Kharif,Rabi,Alluvial,30.7,78.1,516.4,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Kharif,Rabi,Alluvial,28.5,74.2,404.0,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Kharif,Rabi,Alluvial,30.3,73.2,479.7,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Summer,Rabi,Alluvial,33.9,35.0,23.6,wheat,moong,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Summer,Rabi,Alluvial,34.7,37.3,27.1,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Summer,Rabi,Alluvial,35.9,35.5,22.7,mustard,groundnut,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2013,Summer,Rabi,Alluvial,37.0,39.9,23.1,wheat,urad,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Rabi,Kharif,Alluvial,14.9,60.0,24.5,rice,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Rabi,Kharif,Alluvial,14.2,63.4,37.5,rice,mustard,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Rabi,Kharif,Alluvial,15.3,56.3,41.8,rice,potato,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Rabi,Kharif,Alluvial,13.4,56.7,25.7,rice,chickpea,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Rabi,Kharif,Alluvial,15.2,56.7,28.2,maize,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Rabi,Kharif,Alluvial,16.2,60.1,43.2,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Kharif,Rabi,Alluvial,28.9,71.7,551.5,wheat,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Kharif,Rabi,Alluvial,30.9,79.6,450.5,mustard,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Kharif,Rabi,Alluvial,30.1,77.0,372.6,potato,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Kharif,Rabi,Alluvial,30.4,83.2,442.2,chickpea,rice,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Kharif,Rabi,Alluvial,28.8,76.3,404.1,wheat,maize,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Kharif,Rabi,Alluvial,30.1,78.5,506.4,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Haryana,Rohtak,2014,Summer,Rabi,Alluvial,34.2,40.1,17.5,wheat,moong,DES_ICAR_IMD_MultiSource
